11377	2.024383	0.904777	2
34351	11.376911	0.543756	3
23786	2.433400	1.091900	1
69480	10.358739	0.720959	1
35591	0.238210	0.602080	1
17008	0.838024	0.957735	2
14610	2.421096	0.006257	2
11043	9.104978	1.031485	2
23953	9.358689	0.800370	3
25011	3.043577	1.234155	1
68921	10.095363	0.662938	1
12892	2.126622	0.591037	2
36412	7.351814	0.957243	3
11296	0.000000	0.138571	2
11808	5.729445	0.976972	2
6514	2.490752	1.189683	2
20163	0.000000	0.416559	2
32383	8.977509	1.688700	3
0	0.515957	0.606906	2
81948	12.502094	0.097317	1
39074	9.883098	0.859308	3
7825	0.000000	0.341107	2
72743	10.859196	1.624214	1
51348	7.987322	0.652120	3
37042	9.605486	1.607104	3
4077	12.368682	0.529848	2
32065	15.011341	0.002734	3
70392	11.940658	0.930201	1
22379	2.409343	0.204481	1
34206	4.046610	0.229578	1
45848	3.593414	0.012990	1
8618	3.818936	1.390270	2
43558	10.177456	0.459715	3
7790	2.373303	0.663383	2
42957	10.272371	0.156772	3
67608	0.882163	0.670529	1
12168	5.375958	0.166556	2
38153	0.279208	1.110512	1
14077	0.000000	0.093975	2
29911	8.402728	0.033974	3
12854	1.991756	1.441405	2
10324	9.863170	0.777525	3
13513	3.744580	0.724186	2
1941	2.943171	1.070423	2
10177	5.174032	0.692351	2
24775	11.829446	1.103099	3
35522	10.542220	1.602203	3
42621	9.531153	0.018692	3
52920	4.373518	0.169805	1
7741	4.318432	0.002159	2
37342	8.640378	0.387868	3
45108	3.056626	0.393893	1
10313	4.776385	0.210398	2
27801	1.260166	1.289825	1
74100	9.593440	1.154355	1
30338	0.694989	0.851895	1
7872	5.669535	1.334095	2
13592	1.651550	0.345201	2
63616	9.786986	0.327324	1
19275	8.502850	0.251901	3
14982	6.648030	0.219064	2
72346	13.643955	1.611411	1
38006	13.267812	0.645851	3
8709	2.188315	0.781285	2
34216	0.000000	0.113733	1
15445	0.000000	1.288047	2
59061	10.369525	1.086746	3
5609	3.499631	0.858789	2
25480	2.059440	0.827251	1
13041	2.382318	1.584085	2
37232	3.943642	1.253747	1
37542	11.286675	1.528784	3
28009	2.832278	0.932358	1
46535	6.440147	1.054107	3
49397	0.529481	0.086507	1
43810	2.830773	1.036932	1
30581	7.887014	0.707610	3
32666	11.961676	0.036879	3
27317	0.678688	1.123033	1
12182	3.016975	0.937721	2
43290	14.220649	1.095225	3
42514	8.725305	1.028086	3
5240	3.639294	1.431207	2
51213	9.511032	1.029928	3
27819	3.290188	0.188656	1
30562	5.878628	0.956845	3
25491	3.777334	1.563824	1
9141	4.882318	1.549954	2
37362	11.987414	1.159125	3
9616	2.223470	1.222232	2
9379	4.370812	1.562607	2
9142	1.393441	1.201681	2
34568	2.418341	0.248746	1
35567	11.142433	1.188155	3
11530	3.156494	0.805938	2
17037	0.000000	1.621384	2
73415	11.653739	0.873261	1
54819	5.741256	1.272677	1
70323	6.566211	0.934018	1
28385	10.858528	0.251850	3
38782	8.012943	0.974677	3
14015	2.608648	0.426988	2
48701	9.958849	0.064672	3
34507	7.931807	1.653511	3
9756	6.355596	0.338708	2
75881	8.458847	1.135783	1
6603	2.556461	0.353097	2
70396	14.002643	0.016968	1
27354	12.680763	0.031346	3
5629	0.000000	0.061760	2
24214	3.752383	0.998874	1
8623	0.000000	0.617764	2
36722	10.235505	0.544201	3
67678	4.959180	1.371776	1
29984	7.796972	1.591304	3
30898	9.489580	0.806310	3
28818	2.886658	0.257021	1
5197	4.791587	0.506829	2
13262	2.414853	1.448260	2
49809	11.037750	0.811293	3
22817	13.021750	1.635801	3
15271	6.624123	0.144096	2
59480	4.884238	0.327257	1
1990	4.265112	1.060781	2
38418	2.053129	1.035776	1
41179	12.194337	0.339730	3
13029	0.000000	1.200997	2
7240	4.299695	0.666953	2
57180	1.360874	1.080461	1
78072	12.694537	1.215923	1
14634	3.201932	1.589499	2
5417	1.665901	0.722041	2
40630	8.502198	1.082091	3
41209	13.705270	0.145472	3
23358	7.437947	0.862604	3
34507	5.071666	0.054170	1
26851	10.070265	1.217142	3
54932	6.504335	0.453601	3
8341	4.767577	1.669978	2
9727	4.542213	1.306751	2
12706	3.901585	0.776917	2
46008	12.572021	1.356783	3
36477	5.056001	0.173579	1
12034	1.685901	0.727923	2
11121	0.000000	1.076149	2
8444	2.689338	0.018123	2
33508	5.809613	1.394675	3
34568	11.670534	0.785729	3
11565	2.354801	0.599868	2
51040	3.542716	1.461260	1
23977	2.946662	1.474941	1
12758	4.379516	1.233402	2
66859	10.230766	1.036850	1
40760	11.378263	0.088866	3
60593	7.679291	0.829661	1
73132	16.291095	1.020948	1
47252	11.404802	0.754653	3
50406	4.922229	1.096211	3
40707	7.311927	1.003300	3
8392	3.896183	1.166470	2
27387	14.934610	1.155144	3
13169	2.783427	1.635592	2
71028	7.556388	0.799795	1
81891	16.315541	1.096753	1
39657	8.011625	1.037680	3
76562	9.848103	0.227428	1
9208	0.222287	1.235016	2
11645	5.140718	0.610836	2
29670	10.766595	0.447285	3
11538	0.000000	0.550356	2
47364	2.749679	1.296554	1
73627	17.536240	1.097969	1
36669	6.417093	0.955585	3
68038	11.589369	1.055717	1
45114	4.496193	1.418998	1
42931	7.924865	0.205200	3
77016	15.734198	0.284349	1
49598	13.419537	0.505068	3
13311	3.705803	0.462494	2
33105	12.612415	1.442721	3
63428	7.549357	0.772642	1
36460	10.664618	0.657941	3
61863	9.087094	1.559265	1
38419	11.562619	0.730796	3
11718	4.309762	1.249385	2
36547	9.133465	0.371864	3
46858	3.157437	0.834425	1
6710	6.539687	0.835197	2
61708	5.015584	1.085642	1
4524	0.961082	0.640644	2
51690	11.244214	1.359606	3
71268	11.184927	0.351596	1
42415	3.946286	0.898257	1
24738	1.439894	0.469016	1
56918	12.336162	0.503934	3
28220	3.858502	1.342309	1
9452	1.725539	0.554694	2
44856	8.843822	1.068026	3
39126	3.364514	0.139591	1
26037	6.696388	1.296430	3
38937	9.234366	0.796495	3
30984	7.469385	0.381426	3
28454	9.884564	0.018234	3
67910	10.266989	0.226684	1
19716	3.073575	1.504597	2
5207	5.220678	1.591035	2
69839	10.486837	1.250908	1
25354	0.473443	0.553770	1
3563	6.997448	0.577982	2
46920	9.531182	0.505084	3
9698	4.127474	0.861434	2
32613	3.532148	0.302401	1
5898	7.631398	0.219523	3
40041	10.712651	1.528472	3
11920	6.106319	0.612606	2
28922	3.206922	0.003974	1
10580	6.818706	1.194223	2
7273	7.311011	1.424666	2
62981	10.055918	0.410051	1
63159	5.677106	0.609880	1
50142	10.432641	1.475023	3
32674	12.919774	1.050873	3
33386	6.261176	1.256789	3
40346	5.929755	0.597103	1
40323	9.475212	0.870729	3
4415	3.247890	0.237146	2
36016	9.257274	0.310827	3
42289	3.099900	0.610596	1
33877	11.858384	0.590909	3
44424	13.338374	0.505540	3
26059	10.194612	1.306308	3
64898	9.289718	1.541429	1
2504	3.579934	0.200193	2
9040	1.622415	1.176277	2
8065	7.459556	1.042120	2
50340	4.900841	0.610650	1
11729	6.558451	0.289857	2
34083	2.189278	0.880611	1
68680	5.753323	0.263052	1
64746	10.127107	0.003568	1
23400	8.847258	0.067930	3
42958	9.761680	0.935912	3
28830	3.131769	0.017002	1
74973	16.919593	1.091342	1
66856	10.240100	0.379088	1
10306	8.253179	0.794424	2
42089	10.207435	1.205202	3
16299	8.998006	1.346923	3
51014	9.991555	0.770865	3
32237	10.206845	0.571093	3
37060	7.127089	1.269562	3
78513	11.794530	0.576479	1
12089	0.000000	1.608884	2
5236	4.146640	1.591530	2
29157	10.095169	0.150143	3
12122	7.093392	1.013152	2
10759	1.651834	1.383827	2
40197	9.878493	1.275104	3
12520	3.932674	0.718854	2
12560	3.987031	0.812715	2
72018	3.443816	0.857960	1
9226	0.000000	0.497289	2
26638	11.210735	0.217966	3
13751	0.000000	1.455109	2
48661	4.232931	0.356210	1
26140	8.562868	0.682808	3
9931	0.324314	0.175047	2
80461	13.188808	0.864457	1
9615	3.531655	0.136043	2
6303	5.467067	0.068177	2
11721	6.990305	0.722397	2
67530	11.761512	0.665690	1
8466	7.360196	0.474106	2
55155	2.974851	1.123082	1
47148	8.251205	0.342989	3
18218	2.075532	1.580433	2
59938	4.863700	1.602786	1
34808	10.060273	0.808550	3
30135	9.051714	1.644180	3
62140	1.605070	0.844716	1
65694	3.969932	1.575959	1
70893	12.470164	0.871505	1
22518	11.077866	0.321144	3
3917	0.473938	0.906330	2
13630	3.422646	1.183546	2
34629	10.630400	1.126935	3
5159	1.861586	0.640114	2
45168	11.159607	1.566917	3
27205	8.010567	0.237909	3
25938	10.931620	1.256924	3
45768	11.669442	1.499750	3
667	3.470248	0.759592	2
76358	12.432359	0.777760	1
11305	3.994228	0.530012	2
38114	10.667635	0.787223	3
25098	7.828645	0.817016	3
32409	8.026177	0.005830	3
49532	9.193043	1.535052	3
6789	0.000000	1.179249	2
11519	1.901411	1.356804	2
14183	4.327362	0.628461	2
2654	3.157364	0.156405	2
6169	2.709465	1.054042	2
23515	1.740058	1.235074	1
72609	14.626606	1.332461	1
3336	1.020107	0.242280	2
74877	13.133768	0.175206	1
51365	4.109166	0.305599	1
34487	1.799933	0.658249	1
32478	0.180676	1.386639	1
43373	0.909867	0.080423	1
76964	10.448648	1.600555	1
10445	5.813844	0.472039	2
63160	6.964419	0.772466	1
38747	3.271238	1.678294	1
15267	0.057591	0.046860	2
16935	5.188032	0.882639	2
36394	11.649571	1.067347	3
40756	10.245811	0.295229	3
36637	10.271964	1.497287	3
13627	0.000000	0.937107	2
17710	6.306679	1.454935	2
8484	0.000000	1.588620	2
1552	3.247035	0.149952	2
39277	7.122176	1.276908	3
22779	11.384170	0.137578	3
25587	5.374879	0.018479	2
11321	0.000000	0.959357	2
35660	1.328157	1.266730	1
40053	9.530695	0.190415	3
38589	11.314896	0.948267	3
14003	1.607344	1.242739	2
30203	10.368200	0.631175	3
9165	4.665413	1.573510	2
76152	12.541090	0.053137	1
50982	13.002427	1.241623	3
11584	0.466284	0.175951	2
26742	1.795468	1.351362	1
13509	2.526026	1.070843	2
50738	7.895134	1.041139	3
6543	5.768905	1.331692	2
18075	10.649506	0.294699	3
17817	8.874392	1.281871	2
34666	11.534408	0.759320	3
12870	4.272475	1.362969	2
66847	9.807724	0.763163	1
26169	0.431827	1.120492	1
33947	9.744819	0.520823	3
10043	0.000000	0.350492	2
3249	2.959013	1.085855	2
10527	10.871873	0.039960	3
10928	0.434269	1.149959	2
73454	13.364668	0.031934	1
40994	8.726345	0.162953	3
46743	7.946800	1.202418	3
7085	8.777973	1.215415	2
66315	8.940567	1.182373	1
21100	11.523327	0.730588	3
21183	11.003555	0.812411	3
64242	10.924484	0.285896	1
45154	5.182319	1.624559	1
62349	11.392840	1.614561	1
5868	4.216157	0.862284	2
6735	0.263817	1.525066	2
29883	11.797438	0.013924	3
31385	7.350056	0.796543	3
0	2.967235	1.569288	2
4999	2.061921	1.057666	2
37803	11.101798	1.180314	3
15241	0.000000	1.000309	2
16231	0.000000	0.601764	2
71606	6.663195	0.416257	1
15913	0.447423	0.842503	2
7983	5.510638	1.336050	2
16688	7.737525	0.612935	2
9607	1.136775	0.501303	2
71275	7.984920	1.523912	1
60072	8.073026	0.061168	1
40506	1.748524	1.167023	1
75080	14.186160	0.133084	1
7729	0.000000	0.746968	2
41324	9.158127	0.014796	3
9983	0.441361	1.397783	2
45179	12.214417	0.478528	3
37544	11.484810	0.799097	3
28389	4.469673	0.239923	3
22850	12.585508	0.890362	3
22995	4.447090	1.242891	2
43423	9.448715	0.158438	3
21203	0.000000	0.979707	2
42616	8.856430	0.797083	3
20745	9.560931	0.057216	3
46431	0.292291	1.647768	1
24794	2.336962	1.670348	1
44646	4.951704	1.626224	1
3598	0.000000	0.251706	2
49385	2.479219	0.963995	1
26358	6.203995	0.232037	3
10459	4.910491	0.632601	2
12107	8.857369	0.947703	3
41224	9.892432	0.025058	3
73094	7.629597	0.097858	1
23665	10.021394	0.438676	3
56259	12.090088	1.012571	3
9094	7.037117	0.012196	2
25214	10.727293	0.892134	3
2145	4.120039	0.543680	2
14754	1.496259	0.180925	2
16539	0.000000	0.328429	2
40485	7.881931	1.519648	3
28667	2.200577	0.124397	1
66395	8.911508	0.031994	1
41252	9.277722	1.227981	3
72752	11.162078	1.320714	1
38385	11.450938	1.492746	3
69745	7.706565	1.631017	1
34917	4.588098	1.515557	1
2905	5.027727	0.782271	2
33725	11.249605	0.220018	3
13502	7.936125	0.098837	3
6824	7.033229	0.696984	2
24414	10.853806	1.343359	3
69109	12.390160	1.240879	1
36158	8.982654	1.192172	3
18048	0.285972	0.439822	2
50080	9.059679	0.867133	3
65523	8.432896	1.581383	1
10997	1.725852	0.668220	2
66804	7.509390	0.834777	1
80495	13.823284	0.906511	1
9152	3.019618	1.499792	2
6792	0.318156	0.846784	2
29264	8.028739	0.151499	3
12450	5.098182	1.509844	2
16187	6.148566	1.054679	2
43484	10.443649	1.530142	3
72294	6.687725	1.480282	1
35318	8.693605	1.106739	3
70490	7.121884	1.536343	1
20156	11.181775	0.761111	3
8122	5.145341	1.209630	2
41301	2.098323	0.564800	1
39826	11.414025	0.694197	3
52960	5.220401	1.432826	1
50952	0.089061	0.895719	1
1384	2.817445	1.106768	2
9328	2.189745	0.139807	2
13047	7.136046	0.237151	2
39542	11.006478	0.717770	3
6355	2.416650	1.338218	2
26721	9.027790	0.763347	3
15290	0.000000	0.525430	2
4700	3.323460	0.541900	2
22024	7.276391	0.498345	1
76171	16.936210	1.165343	1
8465	0.000000	1.449020	2
9445	2.461333	0.058805	2
11513	8.705069	0.412240	3
16336	12.775708	1.420374	3
15448	5.750001	0.744166	2
12705	3.536145	1.194662	2
7500	1.766082	0.114909	2
73573	9.638379	0.246472	1
14828	0.000000	1.512494	2
34760	9.640590	0.304962	3
80266	17.883877	1.328376	1
15614	6.304095	0.823976	3
10431	0.000000	1.427389	2
11380	5.154734	1.546623	2
10150	5.705741	0.320738	2
32598	3.462819	0.033821	1
68831	9.711724	0.959719	1
38120	4.761825	1.616367	1
16882	3.220423	0.237796	2
31667	2.871752	0.123774	1
33419	2.619529	1.547389	1
56057	3.258382	0.228605	1
67661	8.712281	0.580153	1
29892	7.915883	0.190011	3
42919	11.005862	1.271025	3
8748	6.808475	0.039668	2
48344	10.124560	0.501195	3
39101	9.156096	0.333677	3
1031	6.881916	0.659888	2
65798	9.349767	1.274782	1
61816	10.163383	0.522603	1
26580	8.248962	0.864268	3
69687	11.426717	0.318482	1
33066	6.819799	0.627475	3
62177	6.776769	1.019692	1
9998	4.600492	1.141144	2
49622	7.382113	0.254548	3
53579	14.225856	0.063034	3
10302	0.000000	1.213720	2
14486	7.355158	1.082874	2
74261	12.097055	1.242800	1
53683	2.367935	0.545179	1
25581	2.691452	0.342776	1
71726	13.192197	0.106092	1
56148	0.883446	0.501621	1
39018	6.328492	1.407144	3
35656	10.145486	0.642944	3
27311	4.998027	0.043164	1
13003	0.000000	1.148318	2
31935	11.656552	1.423696	3
46764	11.693432	0.470169	3
10928	6.797781	1.429426	2
61072	1.119089	0.052118	1
21379	3.204916	0.977422	2
48864	3.611576	1.454882	1
24677	9.693832	0.787651	3
60756	10.454960	0.064281	3
13079	1.896869	0.785729	2
9117	5.139279	0.772155	2
46727	9.386181	1.436689	3
23830	1.108813	0.055668	1
14205	2.492921	0.555861	2
9365	7.781841	0.327979	2
10186	1.566792	1.218939	2
72288	7.647423	0.658794	1
45337	13.468473	0.480334	3
27425	11.448322	0.255503	3
32874	10.599811	0.485686	3
75804	10.372708	0.725243	1
64916	9.704701	1.648049	1
39970	2.465915	1.382162	1
72391	9.983405	0.983280	1
13220	3.070316	1.443346	2
27224	8.304046	0.399855	3
7927	3.115182	0.677622	2
13368	0.000000	1.568839	2
34679	7.258844	0.495279	3
5328	0.000000	1.397827	2
13180	0.000000	0.429720	2
61734	6.144827	1.153811	1
10273	4.746348	1.233923	2
11081	5.115907	0.025052	2
11586	0.000000	0.318018	2
9352	2.180111	1.133505	2
1815	0.000000	1.695980	2
57911	3.267149	0.999858	1
41589	2.939523	0.080602	1
52390	1.927284	0.271600	1
70243	11.876653	1.143091	1
24384	11.038264	0.860461	3
1706	5.088053	1.370049	2
36154	11.912577	1.569298	3
53863	10.383467	1.596706	3
18030	8.955650	0.432909	3
32263	7.036908	1.388518	3
9611	3.101903	1.251642	2
3011	3.268677	1.070496	2
37352	1.072133	0.397929	1
30666	8.774529	1.685725	3
30412	1.279942	0.724522	1
77347	10.526568	0.383278	1
70984	11.434442	0.462766	1
35255	2.577994	1.635013	1
8794	4.079147	1.332605	2
6199	7.723076	0.403809	2
4760	4.084539	1.172032	2
45517	8.734329	0.215991	3
67729	12.093686	1.659843	1
12644	6.740189	1.419420	2
41451	9.793954	0.702771	3
52565	1.520221	1.387205	1
7572	4.657846	0.002090	2
8880	6.255158	0.984515	2
29578	3.399742	1.593147	1
55630	0.798212	1.479938	1
73348	7.430508	0.819034	1
6446	8.480134	0.174270	2
29175	1.675357	0.736127	1
30938	8.209092	1.527585	3
35866	10.199597	1.626276	3
63634	7.391735	0.131279	1
17055	0.386456	0.677467	2
33206	12.006964	0.081065	3
7825	3.769359	0.247603	2
12488	0.000000	0.843425	2
5964	3.574147	0.692526	2
44870	5.421831	0.219971	3
31036	9.444294	0.927932	3
67051	6.553567	1.143076	1
29167	5.203922	1.547330	1
38390	7.521869	0.214345	3
34433	11.383161	1.531957	3
66842	21.067610	1.522073	1
10032	1.519027	1.036714	2
51246	4.711092	1.248988	1
7148	3.400822	1.480625	2
32133	8.465363	1.167693	3
73974	8.286216	1.610465	1
17023	10.444299	0.264359	3
63953	1.575822	1.171112	1
74353	11.509686	0.242169	1
52600	9.144122	0.689296	3
75833	12.008927	0.032412	1
68201	6.903799	1.556790	1
70641	9.493694	0.180929	1
31783	2.028035	1.056981	1
8860	2.792169	1.199132	2
63147	12.243320	1.169183	1
83525	17.432125	0.113538	1
47096	6.481713	0.941326	3
70736	15.243208	0.100772	1
34237	10.056542	0.651407	3
32675	10.462125	0.231541	3
38011	4.179981	1.553027	1
14485	5.564725	0.594840	2
29708	4.393069	0.663669	1
9258	0.172632	0.377987	2
2048	2.252352	0.827762	2
40470	10.835015	0.216853	3
18742	8.162326	1.081757	2
27011	9.573607	0.304067	3
4317	2.936760	1.165457	2
12378	2.190612	0.675876	2
46556	10.106766	0.213207	3
14667	2.748042	0.227020	2
40027	2.450252	1.407326	1
10204	8.066310	1.189119	2
49850	9.294419	0.215253	3
54340	7.274466	0.763995	3
13835	6.183822	0.217909	2
40023	10.290985	1.698570	3
3651	4.598776	1.082491	2
0	4.902197	1.488537	2
42504	1.210658	0.593227	1
30705	9.623803	0.621411	3
3753	3.226628	0.875623	2
34229	10.914509	1.620720	3
54524	3.570780	1.527306	1
54349	10.144040	1.040457	3
12936	0.981682	1.437521	2
7639	0.277434	1.077194	2
71254	7.643360	0.679596	1
24801	8.598879	1.066345	3
50510	5.966480	1.052482	1
10004	7.285561	1.151312	2
25367	4.725524	1.673086	1
40165	9.473539	0.282832	3
33444	7.302656	1.695076	3
9925	9.739277	0.020708	2
23075	9.927795	1.651034	3
48357	8.213144	0.536454	3
68200	9.758368	1.627931	1
35667	10.843100	1.154561	3
35199	7.176018	0.343459	3
3923	1.251825	0.114138	2
7749	3.353925	1.025722	2
39694	3.701886	1.582299	1
15729	7.668472	0.860299	2
12589	10.491291	1.166125	3
66343	3.478325	1.010627	1
69630	8.463460	1.251975	1
37788	3.830995	0.665041	1
18501	9.631506	1.388975	3
38827	10.523151	1.207559	3
62804	8.405666	0.369047	1
14432	8.046733	1.465680	2
4601	2.539166	1.043966	2
31633	2.579975	0.471389	1
17009	8.847067	0.831733	3
28787	3.795578	1.167033	1
29368	9.062238	1.127197	3
49103	2.256399	1.099983	1
619	1.936583	1.133081	2
67664	6.013573	0.921460	1
73927	12.038405	0.537857	1
16828	0.000000	1.177325	2
11333	0.000000	1.664488	2
38077	3.705451	1.666936	1
44699	5.984015	1.283586	3
48599	10.073889	0.050308	3
79109	15.711862	0.457521	1
33611	3.839987	0.886653	1
36948	11.707093	0.959360	3
10133	1.119681	0.349306	2
4048	4.598713	0.612060	2
69049	5.656778	0.006656	1
47166	10.024275	0.157793	3
51878	2.857128	0.396531	1
81638	12.363119	0.533593	1
67610	11.463187	1.320547	1
6114	2.853260	1.512369	2
27981	9.425577	0.972351	3
36285	3.010333	0.020686	1
18535	0.000000	1.191424	2
25020	9.593158	1.218817	3
64611	9.651569	1.623216	1
26524	7.490922	0.484240	3
43784	3.466895	0.680748	1
28876	9.753471	1.171440	3
55796	5.461575	1.563434	1
10085	1.641631	1.650303	2
23754	4.085323	0.481146	1
48602	11.070526	1.064580	3
33932	1.186931	0.839764	1
10669	6.589853	0.363979	2
40524	9.067033	1.022018	3
2722	4.383857	1.179573	2
28210	9.160141	1.461672	3
46662	2.411685	0.819544	1
37067	8.378924	0.969605	3
68719	10.362699	0.531540	1
35261	9.335774	1.231098	3
52283	5.298386	0.947904	1
63577	5.216794	1.135817	1
4422	3.066713	1.640258	2
15038	8.737077	0.413904	2
0	1.424637	0.079991	2
72848	14.863013	0.703700	1
64804	10.141362	0.864322	1
29531	3.903681	0.593573	1
11015	1.885365	0.939637	2
17767	1.351846	1.198667	2
59384	5.525681	0.219409	1
16527	10.009292	0.482927	3
35798	14.432069	0.451939	3
4366	3.329972	1.607583	2
6495	1.441862	1.151435	2
13764	1.815600	0.921947	2
62903	10.730698	1.597916	1
25494	11.688448	0.346905	3
61849	5.240262	1.601059	1
4924	6.347523	0.156830	2
63103	5.548804	0.191725	1
69405	6.923950	0.372491	1
45009	9.619746	0.985342	3
42572	11.951336	1.296098	3
50329	12.463759	0.938572	3
35348	3.786149	1.557290	1
74229	12.532476	0.554901	1
34287	8.519896	0.228064	3
72881	11.464168	1.447525	1
32194	11.571794	1.049176	3
11013	7.615793	0.254931	2
33410	3.228138	1.696135	1
10944	0.000000	0.626181	2
35716	11.751987	0.627118	3
37864	10.365580	0.906420	3
71244	4.050086	0.377446	1
14355	2.752567	0.296414	2
18939	6.208686	1.264777	2
30834	1.741810	0.114095	1
13300	16.493798	0.133841	3
7177	2.650152	1.102267	2
20760	12.447809	1.646958	3
70319	8.587048	1.148432	1
70022	4.224536	1.571059	1
52801	9.653447	1.478814	3
25484	8.166526	1.426417	3
19858	8.014707	0.387031	3
41920	2.746381	0.525916	1
48206	9.089704	0.348317	3
29381	9.050723	1.004926	3
43037	9.136981	1.173039	3
44099	10.593511	1.092816	3
36619	2.177782	0.971407	1
35545	9.667919	0.557572	3
36430	4.494324	1.105193	3
12816	4.317901	0.637875	2
30625	9.906585	0.506805	3
24738	1.688029	1.122257	1
30325	7.082132	0.301574	3
26872	9.352033	0.555708	3
63872	6.857748	1.169725	1
56869	11.020418	1.257586	3
42779	3.284412	1.576454	1
7952	7.372806	1.014281	2
42860	6.930889	1.420073	3
46904	8.036257	1.261924	3
16046	1.509545	1.023086	2
12403	4.599980	0.548468	2
39471	10.092761	1.653557	3
53456	13.641299	1.207781	3
9710	5.966616	0.485392	2
66216	11.539385	1.474365	1
64705	10.900841	1.006437	1
15510	10.879810	0.285200	3
28144	2.898033	1.338049	1
14132	0.740790	1.174677	2
39637	6.875826	1.402162	3
16396	4.313987	0.356189	2
50584	0.000000	0.486308	1
5976	5.220068	0.127454	2
9650	4.764253	0.727480	2
64674	14.134657	0.580311	1
1775	2.123953	0.164831	2
37318	4.243989	0.095309	1
34326	9.130024	0.335513	3
15210	0.000000	0.280684	2
38817	10.877411	1.497221	3
58561	0.969377	1.297264	1
75003	14.816271	1.325897	1
46002	12.468015	1.030953	3
17687	1.281941	0.660436	2
53507	3.692557	0.872290	1
11652	0.000000	1.541399	2
0	1.461710	0.531467	2
27480	10.143240	1.681344	3
49952	1.345099	0.508006	1
52737	0.103565	0.701665	1
